st_TM_SNT1,st_TM_SNT2,st_TM_SNT3,st_TM_SNT4,st_TM_SNT5,st_TM_SNT6,st_TM_SNT7,st_TM_SNT8,st_TM_SNT9,st_TM_SNT10,st_TM_SNT11,st_TM_SNT12
2688,3120,1092,851,542,39,0,0,0,0,0,0
2689,3672,0,0,0,0,0,0,0,0,0,0
2690,0,0,0,0,0,0,0,0,0,0,0
2691,4873,0,0,0,0,0,0,0,0,0,0
2692,3498,3499,2813,3050,45,1330,326,2006,0,0,0
2693,1639,0,0,0,0,0,0,0,0,0,0
2694,4608,4776,0,0,0,0,0,0,0,0,0
2695,0,0,0,0,0,0,0,0,0,0,0
2696,3437,0,0,0,0,0,0,0,0,0,0
2697,0,0,0,0,0,0,0,0,0,0,0
2698,311,948,0,0,0,0,0,0,0,0,0
2699,4148,4274,2173,335,1230,0,0,0,0,0,0
2700,4276,1048,0,0,0,0,0,0,0,0,0
2701,0,0,0,0,0,0,0,0,0,0,0
2702,3511,589,0,0,0,0,0,0,0,0,0
2703,0,0,0,0,0,0,0,0,0,0,0
2704,3740,1533,0,0,0,0,0,0,0,0,0
2705,0,0,0,0,0,0,0,0,0,0,0
2706,4238,0,0,0,0,0,0,0,0,0,0
2707,0,0,0,0,0,0,0,0,0,0,0
2708,961,1339,0,0,0,0,0,0,0,0,0
2709,0,0,0,0,0,0,0,0,0,0,0
2710,4588,0,0,0,0,0,0,0,0,0,0
2711,3419,3898,2681,339,1726,146,619,459,719,362,0
2712,4527,3345,1117,1064,888,1551,426,257,1224,0,0
2713,451,0,0,0,0,0,0,0,0,0,0
2714,688,0,0,0,0,0,0,0,0,0,0
2715,0,0,0,0,0,0,0,0,0,0,0
2716,4248,0,0,0,0,0,0,0,0,0,0
2717,1013,2360,0,0,0,0,0,0,0,0,0
2718,0,0,0,0,0,0,0,0,0,0,0
2719,3390,0,0,0,0,0,0,0,0,0,0
2720,4008,2810,3616,0,0,0,0,0,0,0,0
2721,2952,0,0,0,0,0,0,0,0,0,0
2722,3352,996,0,0,0,0,0,0,0,0,0
2723,0,0,0,0,0,0,0,0,0,0,0
2724,3968,0,0,0,0,0,0,0,0,0,0
2725,0,0,0,0,0,0,0,0,0,0,0
2726,3282,0,0,0,0,0,0,0,0,0,0
2727,0,0,0,0,0,0,0,0,0,0,0
2728,2849,3544,2200,0,0,0,0,0,0,0,0
2729,543,173,0,0,0,0,0,0,0,0,0
2730,4024,0,0,0,0,0,0,0,0,0,0
2731,3058,0,0,0,0,0,0,0,0,0,0
2732,4443,0,0,0,0,0,0,0,0,0,0
2733,4268,0,0,0,0,0,0,0,0,0,0
2734,0,0,0,0,0,0,0,0,0,0,0
2735,4269,4667,1057,0,0,0,0,0,0,0,0
2736,0,0,0,0,0,0,0,0,0,0,0
2737,4032,4311,0,0,0,0,0,0,0,0,0
2738,0,0,0,0,0,0,0,0,0,0,0
2739,0,0,0,0,0,0,0,0,0,0,0
2740,0,0,0,0,0,0,0,0,0,0,0
2741,3226,0,0,0,0,0,0,0,0,0,0
2742,0,0,0,0,0,0,0,0,0,0,0
2743,3559,0,0,0,0,0,0,0,0,0,0
2744,0,0,0,0,0,0,0,0,0,0,0
2745,3065,4896,1761,1381,1264,0,0,0,0,0,0
2746,3985,0,0,0,0,0,0,0,0,0,0
2747,2866,175,0,0,0,0,0,0,0,0,0
2748,4466,0,0,0,0,0,0,0,0,0,0
2749,4125,1590,731,752,0,0,0,0,0,0,0
2750,3016,1004,0,0,0,0,0,0,0,0,0
2751,2879,0,0,0,0,0,0,0,0,0,0
2752,0,0,0,0,0,0,0,0,0,0,0
2753,2982,1118,2065,0,0,0,0,0,0,0,0
2754,3465,3810,412,2144,1841,1524,470,0,0,0,0
2755,0,0,0,0,0,0,0,0,0,0,0
2756,0,0,0,0,0,0,0,0,0,0,0
2757,3024,0,0,0,0,0,0,0,0,0,0
2758,0,0,0,0,0,0,0,0,0,0,0
2759,0,0,0,0,0,0,0,0,0,0,0
2760,224,0,0,0,0,0,0,0,0,0,0
2761,3824,4942,1529,0,0,0,0,0,0,0,0
2762,4317,2349,1477,0,0,0,0,0,0,0,0
2763,2209,0,0,0,0,0,0,0,0,0,0
2764,0,0,0,0,0,0,0,0,0,0,0
2765,4320,0,0,0,0,0,0,0,0,0,0
2766,4411,4321,0,0,0,0,0,0,0,0,0
2767,0,0,0,0,0,0,0,0,0,0,0
2768,4153,1831,0,0,0,0,0,0,0,0,0
2769,0,0,0,0,0,0,0,0,0,0,0
2770,0,0,0,0,0,0,0,0,0,0,0
2771,0,0,0,0,0,0,0,0,0,0,0
2772,2939,0,0,0,0,0,0,0,0,0,0
2773,0,0,0,0,0,0,0,0,0,0,0
2774,0,0,0,0,0,0,0,0,0,0,0
2775,4648,0,0,0,0,0,0,0,0,0,0
2776,0,0,0,0,0,0,0,0,0,0,0
2777,4534,1704,0,0,0,0,0,0,0,0,0
2778,3279,0,0,0,0,0,0,0,0,0,0
2779,4712,1638,2626,0,0,0,0,0,0,0,0
2780,4432,412,1227,0,0,0,0,0,0,0,0
2781,318,198,0,0,0,0,0,0,0,0,0
2782,1285,0,0,0,0,0,0,0,0,0,0
2783,0,0,0,0,0,0,0,0,0,0,0
2784,4216,0,0,0,0,0,0,0,0,0,0
2785,2850,2490,0,0,0,0,0,0,0,0,0
2786,2662,0,0,0,0,0,0,0,0,0,0
2787,4306,0,0,0,0,0,0,0,0,0,0
2788,4399,151,0,0,0,0,0,0,0,0,0
2789,0,0,0,0,0,0,0,0,0,0,0
2790,0,0,0,0,0,0,0,0,0,0,0
2791,3730,1545,0,0,0,0,0,0,0,0,0
2792,0,0,0,0,0,0,0,0,0,0,0
2793,1659,0,0,0,0,0,0,0,0,0,0
2794,3189,0,0,0,0,0,0,0,0,0,0
2795,4947,2423,434,0,0,0,0,0,0,0,0
2796,0,0,0,0,0,0,0,0,0,0,0
2797,0,0,0,0,0,0,0,0,0,0,0
2798,1160,0,0,0,0,0,0,0,0,0,0
2799,4329,0,0,0,0,0,0,0,0,0,0
2800,0,0,0,0,0,0,0,0,0,0,0
2801,4694,0,0,0,0,0,0,0,0,0,0
2802,4337,0,0,0,0,0,0,0,0,0,0
2803,1518,0,0,0,0,0,0,0,0,0,0
2804,0,0,0,0,0,0,0,0,0,0,0
2805,3850,1670,0,0,0,0,0,0,0,0,0
2806,0,0,0,0,0,0,0,0,0,0,0
2807,0,0,0,0,0,0,0,0,0,0,0
2808,2139,2265,835,697,0,0,0,0,0,0,0
2809,306,0,0,0,0,0,0,0,0,0,0
2810,4008,3616,2720,0,0,0,0,0,0,0,0
2811,1731,0,0,0,0,0,0,0,0,0,0
2812,4708,0,0,0,0,0,0,0,0,0,0
2813,3050,2692,2006,326,1330,0,0,0,0,0,0
2814,0,0,0,0,0,0,0,0,0,0,0
2815,4874,0,0,0,0,0,0,0,0,0,0
2816,0,0,0,0,0,0,0,0,0,0,0
2817,4437,4983,423,845,1774,2547,1182,0,0,0,0
2818,0,0,0,0,0,0,0,0,0,0,0
2819,0,0,0,0,0,0,0,0,0,0,0
2820,2670,0,0,0,0,0,0,0,0,0,0
2821,0,0,0,0,0,0,0,0,0,0,0
2822,1455,0,0,0,0,0,0,0,0,0,0
2823,0,0,0,0,0,0,0,0,0,0,0
2824,3063,0,0,0,0,0,0,0,0,0,0
2825,3643,3480,0,0,0,0,0,0,0,0,0
2826,0,0,0,0,0,0,0,0,0,0,0
2827,2306,1759,0,0,0,0,0,0,0,0,0
2828,0,0,0,0,0,0,0,0,0,0,0
2829,4578,2934,1234,936,0,0,0,0,0,0,0
2830,0,0,0,0,0,0,0,0,0,0,0
2831,0,0,0,0,0,0,0,0,0,0,0
2832,0,0,0,0,0,0,0,0,0,0,0
2833,3072,2101,0,0,0,0,0,0,0,0,0
2834,805,0,0,0,0,0,0,0,0,0,0
2835,0,0,0,0,0,0,0,0,0,0,0
2836,4905,2402,0,0,0,0,0,0,0,0,0
2837,4692,0,0,0,0,0,0,0,0,0,0
2838,0,0,0,0,0,0,0,0,0,0,0
2839,3387,1386,0,0,0,0,0,0,0,0,0
2840,0,0,0,0,0,0,0,0,0,0,0
2841,4000,549,0,0,0,0,0,0,0,0,0
2842,5015,4526,3344,1461,2435,0,0,0,0,0,0
2843,792,0,0,0,0,0,0,0,0,0,0
2844,0,0,0,0,0,0,0,0,0,0,0
2845,0,0,0,0,0,0,0,0,0,0,0
2846,0,0,0,0,0,0,0,0,0,0,0
2847,4929,856,0,0,0,0,0,0,0,0,0
2848,0,0,0,0,0,0,0,0,0,0,0
2849,2728,0,0,0,0,0,0,0,0,0,0
2850,1471,2785,0,0,0,0,0,0,0,0,0
2851,0,0,0,0,0,0,0,0,0,0,0
2852,4114,0,0,0,0,0,0,0,0,0,0
2853,0,0,0,0,0,0,0,0,0,0,0
2854,4617,0,0,0,0,0,0,0,0,0,0
2855,0,0,0,0,0,0,0,0,0,0,0
2856,3366,4118,0,0,0,0,0,0,0,0,0
2857,4622,0,0,0,0,0,0,0,0,0,0
2858,0,0,0,0,0,0,0,0,0,0,0
2859,0,0,0,0,0,0,0,0,0,0,0
2860,0,0,0,0,0,0,0,0,0,0,0
2861,3780,1124,0,0,0,0,0,0,0,0,0
2862,3980,0,0,0,0,0,0,0,0,0,0
2863,103,0,0,0,0,0,0,0,0,0,0
2864,0,0,0,0,0,0,0,0,0,0,0
2865,0,0,0,0,0,0,0,0,0,0,0
2866,175,2747,0,0,0,0,0,0,0,0,0
2867,5059,61,0,0,0,0,0,0,0,0,0
2868,0,0,0,0,0,0,0,0,0,0,0
2869,4686,0,0,0,0,0,0,0,0,0,0
2870,0,0,0,0,0,0,0,0,0,0,0
2871,0,0,0,0,0,0,0,0,0,0,0
2872,0,0,0,0,0,0,0,0,0,0,0
2873,0,0,0,0,0,0,0,0,0,0,0
2874,0,0,0,0,0,0,0,0,0,0,0
2875,0,0,0,0,0,0,0,0,0,0,0
2876,3488,0,0,0,0,0,0,0,0,0,0
2877,0,0,0,0,0,0,0,0,0,0,0
2878,0,0,0,0,0,0,0,0,0,0,0
2879,2751,0,0,0,0,0,0,0,0,0,0
2880,0,0,0,0,0,0,0,0,0,0,0
2881,3955,4346,0,0,0,0,0,0,0,0,0
2882,67,0,0,0,0,0,0,0,0,0,0
2883,4255,274,0,0,0,0,0,0,0,0,0
2884,5031,3868,1272,2117,1356,2391,122,1209,0,0,0
2885,0,0,0,0,0,0,0,0,0,0,0
2886,2960,4141,2632,976,772,0,0,0,0,0,0
2887,3685,0,0,0,0,0,0,0,0,0,0
2888,0,0,0,0,0,0,0,0,0,0,0
2889,2253,1612,1611,0,0,0,0,0,0,0,0
2890,0,0,0,0,0,0,0,0,0,0,0
2891,0,0,0,0,0,0,0,0,0,0,0
2892,0,0,0,0,0,0,0,0,0,0,0
2893,4088,0,0,0,0,0,0,0,0,0,0
2894,0,0,0,0,0,0,0,0,0,0,0
2895,0,0,0,0,0,0,0,0,0,0,0
2896,0,0,0,0,0,0,0,0,0,0,0
2897,0,0,0,0,0,0,0,0,0,0,0
2898,0,0,0,0,0,0,0,0,0,0,0
2899,3938,1279,0,0,0,0,0,0,0,0,0
2900,3038,17,0,0,0,0,0,0,0,0,0
2901,3455,1205,0,0,0,0,0,0,0,0,0
2902,1695,0,0,0,0,0,0,0,0,0,0
2903,0,0,0,0,0,0,0,0,0,0,0
2904,0,0,0,0,0,0,0,0,0,0,0
2905,0,0,0,0,0,0,0,0,0,0,0
2906,0,0,0,0,0,0,0,0,0,0,0
2907,3614,2223,632,707,0,0,0,0,0,0,0
2908,3902,4702,0,0,0,0,0,0,0,0,0
2909,0,0,0,0,0,0,0,0,0,0,0
2910,3242,0,0,0,0,0,0,0,0,0,0
2911,4813,0,0,0,0,0,0,0,0,0,0
2912,0,0,0,0,0,0,0,0,0,0,0
2913,0,0,0,0,0,0,0,0,0,0,0
2914,2029,0,0,0,0,0,0,0,0,0,0
2915,0,0,0,0,0,0,0,0,0,0,0
2916,0,0,0,0,0,0,0,0,0,0,0
2917,4436,1166,0,0,0,0,0,0,0,0,0
2918,0,0,0,0,0,0,0,0,0,0,0
2919,0,0,0,0,0,0,0,0,0,0,0
2920,0,0,0,0,0,0,0,0,0,0,0
2921,1935,1273,0,0,0,0,0,0,0,0,0
2922,4218,2446,232,0,0,0,0,0,0,0,0
2923,0,0,0,0,0,0,0,0,0,0,0
2924,0,0,0,0,0,0,0,0,0,0,0
2925,1781,0,0,0,0,0,0,0,0,0,0
2926,0,0,0,0,0,0,0,0,0,0,0
2927,0,0,0,0,0,0,0,0,0,0,0
2928,197,2424,0,0,0,0,0,0,0,0,0
2929,4572,0,0,0,0,0,0,0,0,0,0
2930,0,0,0,0,0,0,0,0,0,0,0
2931,0,0,0,0,0,0,0,0,0,0,0
2932,0,0,0,0,0,0,0,0,0,0,0
2933,4513,0,0,0,0,0,0,0,0,0,0
2934,4578,936,2829,0,0,0,0,0,0,0,0
2935,0,0,0,0,0,0,0,0,0,0,0
2936,0,0,0,0,0,0,0,0,0,0,0
2937,3742,1723,0,0,0,0,0,0,0,0,0
2938,730,0,0,0,0,0,0,0,0,0,0
2939,2772,0,0,0,0,0,0,0,0,0,0
2940,0,0,0,0,0,0,0,0,0,0,0
2941,0,0,0,0,0,0,0,0,0,0,0
2942,3704,0,0,0,0,0,0,0,0,0,0
2943,1135,2135,0,0,0,0,0,0,0,0,0
2944,4859,0,0,0,0,0,0,0,0,0,0
2945,4594,0,0,0,0,0,0,0,0,0,0
2946,0,0,0,0,0,0,0,0,0,0,0
2947,753,0,0,0,0,0,0,0,0,0,0
2948,0,0,0,0,0,0,0,0,0,0,0
2949,0,0,0,0,0,0,0,0,0,0,0
2950,1345,0,0,0,0,0,0,0,0,0,0
2951,4249,0,0,0,0,0,0,0,0,0,0
2952,2721,0,0,0,0,0,0,0,0,0,0
2953,1153,0,0,0,0,0,0,0,0,0,0
2954,0,0,0,0,0,0,0,0,0,0,0
2955,0,0,0,0,0,0,0,0,0,0,0
2956,0,0,0,0,0,0,0,0,0,0,0
2957,1200,0,0,0,0,0,0,0,0,0,0
2958,2549,0,0,0,0,0,0,0,0,0,0
2959,4309,0,0,0,0,0,0,0,0,0,0
2960,78,2886,2632,0,0,0,0,0,0,0,0
2961,1825,308,0,0,0,0,0,0,0,0,0
2962,0,0,0,0,0,0,0,0,0,0,0
2963,3293,5046,0,0,0,0,0,0,0,0,0
2964,210,0,0,0,0,0,0,0,0,0,0
2965,3297,341,0,0,0,0,0,0,0,0,0
2966,0,0,0,0,0,0,0,0,0,0,0
2967,1966,2305,0,0,0,0,0,0,0,0,0
2968,2308,0,0,0,0,0,0,0,0,0,0
2969,0,0,0,0,0,0,0,0,0,0,0
2970,1788,0,0,0,0,0,0,0,0,0,0
2971,1810,0,0,0,0,0,0,0,0,0,0
2972,0,0,0,0,0,0,0,0,0,0,0
2973,0,0,0,0,0,0,0,0,0,0,0
2974,0,0,0,0,0,0,0,0,0,0,0
2975,3789,0,0,0,0,0,0,0,0,0,0
2976,1411,927,0,0,0,0,0,0,0,0,0
2977,3604,0,0,0,0,0,0,0,0,0,0
2978,0,0,0,0,0,0,0,0,0,0,0
2979,3073,1075,2334,0,0,0,0,0,0,0,0
2980,3659,1113,0,0,0,0,0,0,0,0,0
2981,0,0,0,0,0,0,0,0,0,0,0
2982,1118,2065,2753,0,0,0,0,0,0,0,0
2983,138,0,0,0,0,0,0,0,0,0,0
2984,4385,0,0,0,0,0,0,0,0,0,0
2985,3857,786,436,0,0,0,0,0,0,0,0
2986,0,0,0,0,0,0,0,0,0,0,0
2987,2069,0,0,0,0,0,0,0,0,0,0
2988,5029,75,266,0,0,0,0,0,0,0,0
2989,0,0,0,0,0,0,0,0,0,0,0
2990,0,0,0,0,0,0,0,0,0,0,0
2991,0,0,0,0,0,0,0,0,0,0,0
2992,0,0,0,0,0,0,0,0,0,0,0
2993,0,0,0,0,0,0,0,0,0,0,0
2994,439,0,0,0,0,0,0,0,0,0,0
2995,0,0,0,0,0,0,0,0,0,0,0
2996,0,0,0,0,0,0,0,0,0,0,0
2997,0,0,0,0,0,0,0,0,0,0,0
2998,3777,0,0,0,0,0,0,0,0,0,0
2999,3695,393,902,0,0,0,0,0,0,0,0
3000,3649,2527,0,0,0,0,0,0,0,0,0
3001,2037,0,0,0,0,0,0,0,0,0,0
3002,0,0,0,0,0,0,0,0,0,0,0
3003,227,0,0,0,0,0,0,0,0,0,0
3004,3941,0,0,0,0,0,0,0,0,0,0
3005,2643,0,0,0,0,0,0,0,0,0,0
3006,0,0,0,0,0,0,0,0,0,0,0
3007,0,0,0,0,0,0,0,0,0,0,0
3008,3009,0,0,0,0,0,0,0,0,0,0
3009,3008,0,0,0,0,0,0,0,0,0,0
3010,4799,1300,1040,1267,64,0,0,0,0,0,0
3011,0,0,0,0,0,0,0,0,0,0,0
3012,1976,2134,0,0,0,0,0,0,0,0,0
3013,4591,861,0,0,0,0,0,0,0,0,0
3014,0,0,0,0,0,0,0,0,0,0,0
3015,3203,0,0,0,0,0,0,0,0,0,0
3016,2750,1004,0,0,0,0,0,0,0,0,0
3017,2484,0,0,0,0,0,0,0,0,0,0
3018,4386,2025,0,0,0,0,0,0,0,0,0
3019,0,0,0,0,0,0,0,0,0,0,0
3020,4602,0,0,0,0,0,0,0,0,0,0
3021,0,0,0,0,0,0,0,0,0,0,0
3022,88,0,0,0,0,0,0,0,0,0,0
3023,865,0,0,0,0,0,0,0,0,0,0
3024,4927,2757,0,0,0,0,0,0,0,0,0
3025,358,0,0,0,0,0,0,0,0,0,0
3026,0,0,0,0,0,0,0,0,0,0,0
3027,4826,4664,431,334,0,0,0,0,0,0,0
3028,0,0,0,0,0,0,0,0,0,0,0
3029,0,0,0,0,0,0,0,0,0,0,0
3030,3326,0,0,0,0,0,0,0,0,0,0
3031,0,0,0,0,0,0,0,0,0,0,0
3032,0,0,0,0,0,0,0,0,0,0,0
3033,870,0,0,0,0,0,0,0,0,0,0
3034,3258,0,0,0,0,0,0,0,0,0,0
3035,243,0,0,0,0,0,0,0,0,0,0
3036,0,0,0,0,0,0,0,0,0,0,0
3037,0,0,0,0,0,0,0,0,0,0,0
3038,17,2900,0,0,0,0,0,0,0,0,0
3039,3236,0,0,0,0,0,0,0,0,0,0
3040,0,0,0,0,0,0,0,0,0,0,0
3041,3073,1075,0,0,0,0,0,0,0,0,0
3042,3074,0,0,0,0,0,0,0,0,0,0
3043,0,0,0,0,0,0,0,0,0,0,0
3044,4524,2136,0,0,0,0,0,0,0,0,0
3045,0,0,0,0,0,0,0,0,0,0,0
3046,1090,0,0,0,0,0,0,0,0,0,0
3047,0,0,0,0,0,0,0,0,0,0,0
3048,0,0,0,0,0,0,0,0,0,0,0
3049,0,0,0,0,0,0,0,0,0,0,0
3050,3498,3499,2692,1330,2813,326,2006,0,0,0,0
3051,4259,1656,1842,66,2168,0,0,0,0,0,0
3052,0,0,0,0,0,0,0,0,0,0,0
3053,4079,1822,0,0,0,0,0,0,0,0,0
3054,897,1440,974,0,0,0,0,0,0,0,0
3055,0,0,0,0,0,0,0,0,0,0,0
3056,2661,2602,0,0,0,0,0,0,0,0,0
3057,4614,3585,745,1168,0,0,0,0,0,0,0
3058,2731,0,0,0,0,0,0,0,0,0,0
3059,710,1960,0,0,0,0,0,0,0,0,0
3060,0,0,0,0,0,0,0,0,0,0,0
3061,4887,0,0,0,0,0,0,0,0,0,0
3062,3884,3735,0,0,0,0,0,0,0,0,0
3063,2824,0,0,0,0,0,0,0,0,0,0
3064,1830,0,0,0,0,0,0,0,0,0,0
3065,4896,365,2745,1264,0,0,0,0,0,0,0
3066,0,0,0,0,0,0,0,0,0,0,0
3067,2429,0,0,0,0,0,0,0,0,0,0
3068,0,0,0,0,0,0,0,0,0,0,0
3069,2131,0,0,0,0,0,0,0,0,0,0
3070,0,0,0,0,0,0,0,0,0,0,0
3071,0,0,0,0,0,0,0,0,0,0,0
3072,2833,2101,0,0,0,0,0,0,0,0,0
3073,3041,2334,2979,1075,0,0,0,0,0,0,0
3074,3042,0,0,0,0,0,0,0,0,0,0
3075,1569,0,0,0,0,0,0,0,0,0,0
3076,1857,0,0,0,0,0,0,0,0,0,0
3077,3459,566,0,0,0,0,0,0,0,0,0
3078,2314,1149,2021,0,0,0,0,0,0,0,0
3079,0,0,0,0,0,0,0,0,0,0,0
3080,0,0,0,0,0,0,0,0,0,0,0
3081,4169,0,0,0,0,0,0,0,0,0,0
3082,0,0,0,0,0,0,0,0,0,0,0
3083,4072,0,0,0,0,0,0,0,0,0,0
3084,0,0,0,0,0,0,0,0,0,0,0
3085,0,0,0,0,0,0,0,0,0,0,0
3086,4394,0,0,0,0,0,0,0,0,0,0
3087,429,0,0,0,0,0,0,0,0,0,0
3088,3132,691,0,0,0,0,0,0,0,0,0
3089,4778,0,0,0,0,0,0,0,0,0,0
3090,0,0,0,0,0,0,0,0,0,0,0
3091,4827,0,0,0,0,0,0,0,0,0,0
3092,0,0,0,0,0,0,0,0,0,0,0
3093,0,0,0,0,0,0,0,0,0,0,0
3094,4405,0,0,0,0,0,0,0,0,0,0
3095,0,0,0,0,0,0,0,0,0,0,0
3096,105,0,0,0,0,0,0,0,0,0,0
3097,3443,0,0,0,0,0,0,0,0,0,0
3098,0,0,0,0,0,0,0,0,0,0,0
3099,3444,0,0,0,0,0,0,0,0,0,0
3100,0,0,0,0,0,0,0,0,0,0,0
3101,0,0,0,0,0,0,0,0,0,0,0
3102,3191,0,0,0,0,0,0,0,0,0,0
3103,0,0,0,0,0,0,0,0,0,0,0
3104,3228,1010,0,0,0,0,0,0,0,0,0
3105,0,0,0,0,0,0,0,0,0,0,0
3106,0,0,0,0,0,0,0,0,0,0,0
3107,0,0,0,0,0,0,0,0,0,0,0
3108,0,0,0,0,0,0,0,0,0,0,0
3109,1413,0,0,0,0,0,0,0,0,0,0
3110,4332,4054,0,0,0,0,0,0,0,0,0
3111,3606,273,0,0,0,0,0,0,0,0,0
3112,0,0,0,0,0,0,0,0,0,0,0
3113,4856,3996,0,0,0,0,0,0,0,0,0
3114,0,0,0,0,0,0,0,0,0,0,0
3115,3748,0,0,0,0,0,0,0,0,0,0
3116,0,0,0,0,0,0,0,0,0,0,0
3117,3664,2188,0,0,0,0,0,0,0,0,0
3118,970,0,0,0,0,0,0,0,0,0,0
3119,4870,2,793,0,0,0,0,0,0,0,0
3120,5024,4537,2688,2270,1092,851,542,0,0,0,0
3121,4014,0,0,0,0,0,0,0,0,0,0
3122,0,0,0,0,0,0,0,0,0,0,0
3123,1420,0,0,0,0,0,0,0,0,0,0
3124,3247,0,0,0,0,0,0,0,0,0,0
3125,3905,1770,854,2005,1238,0,0,0,0,0,0
3126,5025,0,0,0,0,0,0,0,0,0,0
3127,0,0,0,0,0,0,0,0,0,0,0
3128,0,0,0,0,0,0,0,0,0,0,0
3129,0,0,0,0,0,0,0,0,0,0,0
3130,2514,0,0,0,0,0,0,0,0,0,0
3131,0,0,0,0,0,0,0,0,0,0,0
3132,3088,691,0,0,0,0,0,0,0,0,0
3133,0,0,0,0,0,0,0,0,0,0,0
3134,4985,0,0,0,0,0,0,0,0,0,0
3135,3726,0,0,0,0,0,0,0,0,0,0
3136,0,0,0,0,0,0,0,0,0,0,0
3137,2075,0,0,0,0,0,0,0,0,0,0
3138,0,0,0,0,0,0,0,0,0,0,0
3139,1186,0,0,0,0,0,0,0,0,0,0
3140,3768,0,0,0,0,0,0,0,0,0,0
3141,500,1805,0,0,0,0,0,0,0,0,0
3142,3323,1083,0,0,0,0,0,0,0,0,0
3143,4626,3774,390,0,0,0,0,0,0,0,0
3144,0,0,0,0,0,0,0,0,0,0,0
3145,4571,116,0,0,0,0,0,0,0,0,0
3146,702,0,0,0,0,0,0,0,0,0,0
3147,0,0,0,0,0,0,0,0,0,0,0
3148,0,0,0,0,0,0,0,0,0,0,0
3149,3514,0,0,0,0,0,0,0,0,0,0
3150,0,0,0,0,0,0,0,0,0,0,0
3151,4367,1263,1532,0,0,0,0,0,0,0,0
3152,4366,0,0,0,0,0,0,0,0,0,0
3153,3376,0,0,0,0,0,0,0,0,0,0
3154,0,0,0,0,0,0,0,0,0,0,0
3155,0,0,0,0,0,0,0,0,0,0,0
3156,0,0,0,0,0,0,0,0,0,0,0
3157,0,0,0,0,0,0,0,0,0,0,0
3158,0,0,0,0,0,0,0,0,0,0,0
3159,2429,0,0,0,0,0,0,0,0,0,0
3160,1666,0,0,0,0,0,0,0,0,0,0
3161,0,0,0,0,0,0,0,0,0,0,0
3162,3198,3702,0,0,0,0,0,0,0,0,0
3163,0,0,0,0,0,0,0,0,0,0,0
3164,0,0,0,0,0,0,0,0,0,0,0
3165,0,0,0,0,0,0,0,0,0,0,0
3166,0,0,0,0,0,0,0,0,0,0,0
3167,0,0,0,0,0,0,0,0,0,0,0
3168,4123,0,0,0,0,0,0,0,0,0,0
3169,4697,2356,1590,36,1116,0,0,0,0,0,0
3170,3267,4972,163,0,0,0,0,0,0,0,0
3171,0,0,0,0,0,0,0,0,0,0,0
3172,0,0,0,0,0,0,0,0,0,0,0
3173,0,0,0,0,0,0,0,0,0,0,0
3174,2067,0,0,0,0,0,0,0,0,0,0
3175,3349,2687,0,0,0,0,0,0,0,0,0
3176,4209,2143,0,0,0,0,0,0,0,0,0
3177,4540,0,0,0,0,0,0,0,0,0,0
3178,4978,0,0,0,0,0,0,0,0,0,0
3179,3281,463,0,0,0,0,0,0,0,0,0
3180,901,0,0,0,0,0,0,0,0,0,0
3181,0,0,0,0,0,0,0,0,0,0,0
3182,0,0,0,0,0,0,0,0,0,0,0
3183,3767,0,0,0,0,0,0,0,0,0,0
3184,0,0,0,0,0,0,0,0,0,0,0
3185,1333,0,0,0,0,0,0,0,0,0,0
3186,4119,2667,0,0,0,0,0,0,0,0,0
3187,0,0,0,0,0,0,0,0,0,0,0
3188,4230,4450,5048,0,0,0,0,0,0,0,0
3189,2794,748,0,0,0,0,0,0,0,0,0
3190,0,0,0,0,0,0,0,0,0,0,0
3191,3102,0,0,0,0,0,0,0,0,0,0
3192,0,0,0,0,0,0,0,0,0,0,0
3193,0,0,0,0,0,0,0,0,0,0,0
3194,4637,4237,0,0,0,0,0,0,0,0,0
3195,3596,0,0,0,0,0,0,0,0,0,0
3196,715,0,0,0,0,0,0,0,0,0,0
3197,1693,0,0,0,0,0,0,0,0,0,0
3198,3702,1792,3162,353,0,0,0,0,0,0,0
3199,0,0,0,0,0,0,0,0,0,0,0
3200,0,0,0,0,0,0,0,0,0,0,0
3201,2621,0,0,0,0,0,0,0,0,0,0
3202,294,0,0,0,0,0,0,0,0,0,0
3203,3015,0,0,0,0,0,0,0,0,0,0
3204,0,0,0,0,0,0,0,0,0,0,0
3205,4702,0,0,0,0,0,0,0,0,0,0
3206,3712,2243,0,0,0,0,0,0,0,0,0
3207,0,0,0,0,0,0,0,0,0,0,0
3208,4712,3963,4073,0,0,0,0,0,0,0,0
3209,2441,0,0,0,0,0,0,0,0,0,0
3210,0,0,0,0,0,0,0,0,0,0,0
3211,3964,3966,3716,2070,0,0,0,0,0,0,0
3212,0,0,0,0,0,0,0,0,0,0,0
3213,0,0,0,0,0,0,0,0,0,0,0
3214,0,0,0,0,0,0,0,0,0,0,0
3215,0,0,0,0,0,0,0,0,0,0,0
3216,0,0,0,0,0,0,0,0,0,0,0
3217,0,0,0,0,0,0,0,0,0,0,0
3218,4028,0,0,0,0,0,0,0,0,0,0
3219,3976,1490,1142,0,0,0,0,0,0,0,0
3220,518,1046,0,0,0,0,0,0,0,0,0
3221,4829,0,0,0,0,0,0,0,0,0,0
3222,4271,0,0,0,0,0,0,0,0,0,0
3223,0,0,0,0,0,0,0,0,0,0,0
