StarID,RA,Dec,Mag
65353,18.49886596,-47.22051319,5.69
50046,14.08891702,-76.79667632,5.69
67434,19.021488100000003,26.29143333,5.69
31752,8.76734788,-2.04876829,5.7
56783,16.09885608,-72.40107181,5.7
10973,3.35188072,3.67568149,5.7
72372,20.25660872,33.7293702,5.7
2589,0.79533382,-18.06142264,5.7
76774,21.39965003,24.27409155,5.7
69183,19.46336742,-54.32529723,5.7
48357,13.59202418,-5.39639184,5.7
80832,22.53785415,76.22646833,5.7
39770,10.98715108,-33.73745399,5.7
75058,20.94646394,-26.29621951,5.7
147,0.04159929,8.48557854,5.7
22987,6.64432061,39.3911153,5.7
4064,1.24699458,-0.97429411,5.7
12799,3.90643845,-40.357029,5.7
69290,19.48993637,-43.44491571,5.7
6421,1.97597211,49.204252,5.7
5535,1.69665338,-60.78924102,5.7
5552,1.70083755,-36.83226421,5.7
46802,13.12731124,-53.45971466,5.7
86170,5.1237368860543295,18.6467555582586,5.7
28182,7.87492958,-54.36718432,5.7
52126,14.72043489,-24.99773099,5.7
45213,12.61620946,17.08957856,5.7
37018,10.196242199999999,-58.06055982,5.7
36579,10.07250464,-24.28559599,5.7
6071,1.86926501,50.79286359,5.7
49399,13.89751174,53.7286921,5.7
40337,11.14696778,24.6584498,5.7
70929,19.91045767,-8.22722614,5.7
20878,6.14941789,2.49972675,5.7
53768,15.19937917,-48.74357642,5.7
21457,6.28784682,5.09969578,5.7
25885,7.32446705,-16.39491266,5.7
385,0.10518422,-49.07509405,5.7
78458,21.86695069,55.79674452,5.7
20211,5.981456,12.80825741,5.7
26540,7.48096806,48.18403758,5.7
85220,23.84257308,-14.40143843,5.7
32353,8.91993255,-54.96554657,5.7
72118,20.1929845,62.07834754,5.7
13672,4.1799268,-8.81982097,5.7
77464,21.58085251,-20.08438179,5.7
45951,12.84941766,-52.7873952,5.7
23061,6.66185157,-30.47002424,5.7
61274,17.40183743,22.96037466,5.7
20943,6.16330733,-22.77449062,5.71
40361,11.15530887,36.30943441,5.71
30153,8.36518401,-17.58630046,5.71
69082,19.43639764,-15.05325005,5.71
3713,1.12947786,-9.78559168,5.71
38516,10.60895074,-12.22848702,5.71
69616,19.57215572,51.23707706,5.71
44069,12.29183258,28.93710321,5.71
78577,21.90287279,-4.27595735,5.71
36598,10.07676254,53.8917256,5.71
45844,12.81505448,14.12263297,5.71
55760,15.78815339,14.11527157,5.71
18710,5.60991487,-6.06475248,5.71
72673,20.32686046,62.25741351,5.71
798,0.22525979999999998,41.03572671,5.71
16141,4.91856131,-16.74064825,5.71
53193,15.03025427,-0.14025867,5.71
65480,18.532284399999998,-43.50736445,5.71
36041,9.91424015,-50.24397661,5.71
64,0.01794397,-48.80985919,5.71
54630,15.45919471,-64.531457,5.71
11301,3.45926826,-35.68133899,5.71
30795,8.52515867,24.08121618,5.71
16157,4.92184502,-16.41785525,5.71
20360,6.01626631,47.90197432,5.71
66580,18.81054386,-65.07748945,5.71
25508,7.24240287,12.11586588,5.71
16737,5.0878303,-26.15223983,5.71
41824,11.60970121,-33.56997476,5.71
76853,21.42028258,-9.74814011,5.71
31853,8.78856901,-46.15542775,5.71
14999,4.5652027,-6.73889608,5.71
45966,12.85499492,-60.32978611,5.71
22825,6.60634935,-18.65994454,5.71
44557,12.42271218,-35.18640097,5.71
71022,19.93368426,16.6348159,5.71
49351,13.88693089,17.93285548,5.71
13701,4.18894325,5.52303505,5.71
64933,18.38671319,-12.01470763,5.71
65229,18.46632604,6.19416039,5.71
64080,18.15940668,3.99328654,5.71
10482,3.20920552,-57.32158199,5.71
22882,6.62051162,-36.99068388,5.72
15586,4.75115296,-21.28334113,5.72
43946,12.25237046,70.20007671,5.72
12276,3.75441089,-47.35945424,5.72
48426,13.61641657,24.61330297,5.72
35811,9.84499163,-46.93400208,5.72
32231,8.88960274,61.96221364,5.72
63829,18.09711054,32.23072212,5.72
54359,15.37734304,63.34166375,5.72
57346,16.25796591,18.80829264,5.72
80909,22.56126853,56.62463722,5.72
52944,14.95324451,16.38813986,5.72
36008,9.90490791,-45.28352716,5.72
8773,2.68718634,-0.69534847,5.72
33408,9.19965859,-19.74774055,5.72
14671,4.466867099999999,21.62000558,5.72
61820,17.55203065,41.24359953,5.72
8443,2.59409508,37.3122905,5.72
34426,9.47477605,8.18837326,5.72
31049,8.591169800000001,-7.98233083,5.72
82164,22.91970674,-4.98787812,5.72
69029,19.42265613,-13.89726417,5.72
50695,14.27742389,-66.58788092,5.72
20989,6.17630178,-27.15420421,5.72
54424,15.39785043,-12.36941286,5.72
1418,0.41844046,53.04678501,5.72
79847,22.2456474,42.95396372,5.72
7198,2.21756812,15.27991044,5.72
85613,23.959163600000004,-82.16974335,5.72
35293,9.70414807,69.23770604,5.72
81326,22.68125508,14.54886051,5.72
43646,12.16764211,5.80696343,5.72
10831,3.31140901,-18.55964006,5.72
25527,7.24611825,-46.84967225,5.72
52958,14.95759766,-21.4112809,5.72
61503,17.46600437,-52.29702909,5.72
14334,4.3676249,14.07725051,5.72
19465,5.78698598,14.48842452,5.72
20679,6.10260062,-66.03968885,5.72
1670,0.50065357,-3.95729662,5.72
56854,16.12115965,-36.75553887,5.72
32456,8.94723811,45.63175477,5.72
82249,22.94661726,-47.96922586,5.72
14012,4.28557562,57.86047655,5.72
11338,3.4724111000000004,33.80769703,5.72
23759,6.82814957,32.60687904,5.72
2309,0.69619497,-56.50145475,5.72
52149,14.72901237,40.45920338,5.72
63586,18.03177249,-22.78029065,5.72
42548,11.82827752,34.9317394,5.73
82193,22.92902588,36.35139364,5.73
76254,21.26273229,-53.26304998,5.73
69155,19.45721404,52.32050263,5.73
81033,22.59785679,39.63434136,5.73
67563,19.05491289,-38.25318227,5.73
17838,5.39000126,-39.67843559,5.73
27304,7.66217485,-38.1393281,5.73
39552,10.91617223,34.03490757,5.73
56187,15.92516957,42.56615229,5.73
49274,13.86317322,-69.40124669,5.73
29979,8.32143991,62.50713912,5.73
72361,20.25460498,-27.03253576,5.73
19195,5.72268302,-18.55744324,5.73
60099,17.07353474,-57.71210729,5.73
44356,12.37000954,-68.30719873,5.73
71538,20.05833686,16.03127337,5.73
41262,11.43255118,55.85034058,5.73
77913,21.7063724,41.07702304,5.73
33232,9.15118016,-18.32859911,5.73
73163,20.45061272,49.38322449,5.73
71549,20.0602627,29.89807932,5.73
9017,2.75762572,-63.70453152,5.73
59273,16.84415616,29.80654506,5.73
84886,23.73667391,-64.40453515,5.73
48641,13.67791615,19.955663,5.73
34983,9.61738629,16.43795912,5.73
77529,21.60302888,-26.17145712,5.73
48412,13.613474800000002,-26.49523551,5.73
66342,18.74671939,37.59456466,5.73
15389,4.68881548,28.61506693,5.73
42117,11.69291682,31.7459835,5.73
62430,17.72267744,24.32764591,5.73
14462,4.40809465,34.1308408,5.73
22545,6.54416067,-32.03045378,5.73
37650,10.36962647,41.22986684,5.73
56643,16.05872112,76.79388926,5.73
29407,8.17422999,25.50817993,5.73
2932,0.89382743,-62.87135327,5.73
24513,7.00439567,16.07900547,5.73
57124,16.19390255,23.49482992,5.74
10295,3.16020212,29.07711221,5.74
71219,19.97810497,-69.16371251,5.74
63474,18.00251852,80.00379394,5.74
78619,21.91476614,56.6112326,5.74
22258,6.47756791,-32.37129738,5.74
49471,13.91364915,-67.6520644,5.74
56377,15.98282214,-65.03756903,5.74
84910,23.74463391,-78.79144467,5.74
34703,9.53900819,-19.40032613,5.74
40592,11.22521976,-59.6193167,5.74
30396,8.42654174,2.10224935,5.74
16595,5.04581794,-22.79508768,5.74
2628,0.80625919,5.28338873,5.74
65840,18.62597533,62.52646287,5.74
60987,17.32695753,80.13639898,5.74
38806,10.69675146,68.44355985,5.74
12137,3.71187061,59.96938466,5.74
44971,12.54335738,-13.85897407,5.74
51669,14.57768378,49.36823171,5.74
51565,14.54192493,55.3980457,5.74
54013,15.27685957,-60.9039866,5.74
59045,16.77256318,-58.50356849,5.74
38923,10.73089292,-64.24905176,5.74
8850,2.70608961,20.0115769,5.74
77704,21.64933895,57.48904968,5.74
8481,2.60257679,-30.04496366,5.74
31672,8.74775914,-37.1472599,5.74
20740,6.11597694,-21.81229045,5.74
23818,6.8398194000000005,-31.70609416,5.74
26007,7.35487205,45.22817039,5.74
24174,6.92185853,25.37563643,5.74
51850,14.6368533,43.64205288,5.74
34031,9.37333195,-46.04750246,5.74
25035,7.13041248,7.47129491,5.74
52313,14.77472997,-47.44107999,5.74
37400,10.30059739,65.10837358,5.74
47855,13.44922768,78.64379561,5.74
32909,9.06677857,54.28387681,5.74
63401,17.98213313,-36.85840855,5.74
62130,17.63597582,-10.92624683,5.74
65354,18.49907693,-57.52308279,5.74
54835,15.51553182,64.20850517,5.74
11320,3.46693002,-11.28648689,5.74
18709,5.60978467,54.42868426,5.74
63859,18.10419822,-4.75117796,5.74
51776,14.61226405,-40.21152639,5.74
28438,7.93851505,-60.52646168,5.74
85039,23.78776147,-11.91089898,5.74
8395,2.57849712,-7.8592885,5.74
79386,22.12458816,19.47543631,5.74
14660,4.46278973,-62.52121428,5.74
55963,15.85189103,-55.05552532,5.74
48600,13.66663818,-49.95000116,5.74
59833,17.00263291,-24.98893659,5.74
65593,18.56083446,-14.85359142,5.74
993,0.28251411,61.53319397,5.74
41454,11.4949618,15.4133855,5.74
58770,16.69515019,1.18110145,5.74
53671,15.17184774,-26.3326008,5.75
71325,20.00641847,-66.94888773,5.75
62471,17.73310084,53.80175482,5.75
83951,23.45203633,42.91196859,5.75
76483,21.3246493,49.5102892,5.75
23726,6.82122615,-2.27202783,5.75
83810,23.40367742,-51.89108428,5.75
17294,5.24134386,-35.97703069,5.75
5082,1.56187029,-7.02514279,5.75
53899,15.23865773,-70.07945566,5.75
25013,7.12294141,-23.84073435,5.75
43594,12.14828849,-44.32588609,5.75
25621,7.26588205,27.89742666,5.75
74173,20.70974994,82.53110584,5.75
34578,9.51280042,-31.88917107,5.75
23973,6.88041315,8.38044841,5.75
70548,19.81168001,11.81592014,5.75
36316,9.99341046,29.64532453,5.75
79247,22.08647651,26.67361826,5.75
13681,4.18306167,33.5868138,5.75
7468,2.29995026,57.89980835,5.75
75902,21.17098684,53.56310952,5.75
9861,3.01943516,-7.66283629,5.75
57828,16.4070352,55.2050456,5.75
32354,8.92011641,-18.24120659,5.75
53542,15.13670736,-40.58385604,5.75
16204,4.93529912,52.86971717,5.75
47765,13.41852356,23.85443816,5.75
22249,6.47613575,30.49306993,5.75
74078,20.689884,-31.59814237,5.75
5531,1.69577724,-11.32366816,5.75
23115,6.67467701,77.9957971,5.75
18456,5.55203233,-35.13930773,5.75
77043,21.468933,32.22513677,5.75
79992,22.28513949,-5.38721152,5.75
56879,16.12678906,-12.74534315,5.75
26573,7.48947522,-10.326657,5.75
40601,11.22761379,-53.2319031,5.75
61296,17.4087582,16.30107639,5.75
30562,8.46650711,-35.11378822,5.75
80055,22.30349856,62.80436392,5.75
20937,6.16221816,23.11346966,5.75
23660,6.8053022,-1.31883901,5.75
46077,12.8894166,-60.32848627,5.75
46158,12.91570445,47.19673771,5.75
25292,7.18974445,26.85666896,5.75
75783,21.14241805,-63.92827112,5.75
45087,12.57846015,-44.67251655,5.76
58185,16.52039936,22.19543891,5.76
8889,2.71744518,55.10607111,5.76
66253,18.72703299,-64.55131121,5.76
62089,17.62530516,24.3099689,5.76
12310,3.76512885,24.55462128,5.76
47551,13.3493786,-46.88005836,5.76
60930,17.31328853,-44.12970725,5.76
21112,6.20037193,19.79057155,5.76
85349,23.8806923,-8.99669856,5.76
72578,20.30687723,55.3971705,5.76
27310,7.6633007,-38.26067563,5.76
49680,13.97748021,21.69632104,5.76
82384,22.98661045,11.72894102,5.76
12764,3.89407502,48.65056848,5.76
22960,6.63972756,28.98439129,5.76
69097,19.44003514,13.02365808,5.76
61209,17.38530904,-56.52555632,5.76
21634,6.32804258,-34.39659537,5.76
56223,15.93498814,-60.48230498,5.76
80390,22.40750832,-13.52940359,5.76
65421,18.51790794,16.92860639,5.76
76809,21.40688855,-41.00669489,5.76
70813,19.87713947,-54.97103652,5.76
53633,15.15831094,-67.08412683,5.76
5416,1.66312306,-56.19644067,5.76
31007,8.57886209,36.41971903,5.76
55239,15.63781769,46.79799524,5.76
75258,21.00599004,-51.26563421,5.76
57604,16.34034183,-55.13967135,5.76
11587,3.54331386,9.37355768,5.76
70901,19.90229793,-8.57416489,5.76
47067,13.20915319,11.55617035,5.76
18618,5.58762632,-33.08000909,5.76
15761,4.80903573,-16.32958093,5.76
80805,22.52717441,-85.96740206,5.76
52395,14.79932346,-26.64613329,5.76
59975,17.03851681,25.50537839,5.76
61283,17.40522114,-60.6737692,5.76
38252,10.53262466,-45.06671373,5.76
45868,12.82153121,27.55232611,5.76
63255,17.94494973,-28.0653494,5.76
33242,9.15319507,-12.35770752,5.76
65845,18.62665402,-0.30942411,5.76
9575,2.93013966,18.33167607,5.76
69524,19.54827503,-53.18560103,5.76
47739,13.40920456,-5.16392212,5.76
52469,14.82185429,46.11639336,5.76
22255,6.47705815,-17.46603282,5.76
11419,3.49866523,-42.63425261,5.76
14934,4.54376189,-3.20950026,5.76
73589,20.55489244,-80.96482633,5.76
80523,22.44367165,4.39363758,5.76
64835,18.35638568,-18.85998365,5.76
6261,1.93084223,23.57734317,5.76
28202,7.87996418,-5.42818693,5.76
79689,22.20623483,63.2910719,5.76
14235,4.34479262,6.13090686,5.76
22061,6.42879318,-48.17684903,5.76
41703,11.57279333,3.060415,5.76
38896,10.72247452,4.74774961,5.77
61260,17.39933714,8.85258733,5.77
83640,23.34810241,38.18247497,5.77
40579,11.22074716,-44.37222081,5.77
18137,5.46711126,17.23924182,5.77
27346,7.6707562000000005,38.34456671,5.77
77343,21.54904936,49.97760064,5.77
49273,13.86311953,-46.89863029,5.77
58697,16.67741306,4.21981484,5.77
55104,15.59918826,54.63056806,5.77
34853,9.58149683,72.2058641,5.77
28609,7.98071025,-60.82448838,5.77
63045,17.88729442,6.10125423,5.77
49750,14.00006836,-25.01017978,5.77
34241,9.42427157,-61.95061204,5.77
14471,4.41039558,33.95988843,5.77
41452,11.49406884,-24.46405831,5.77
23817,6.83938142,-17.08455798,5.77
37083,10.21344255,4.61469047,5.77
58461,16.6058843,-2.32383592,5.77
43854,12.22362736,-38.92915939,5.77
25417,7.21866539,-11.2513606,5.77
26240,7.40929001,27.63781901,5.77
18257,5.49854807,1.78926104,5.77
75638,21.10840047,31.18466842,5.77
77712,21.65030906,20.26545357,5.77
47233,13.25890141,40.8551724,5.77
53505,15.12387031,-49.08863539,5.77
29657,8.23702481,-35.49007215,5.77
65452,18.52380356,-10.79579343,5.77
3753,1.14262436,58.26347937,5.77
880,0.24847259,-9.56955053,5.77
85262,23.85590402,9.31350996,5.77
15768,4.81005621,-5.67343877,5.77
83277,23.24959301,-41.10512524,5.77
1436,0.42339353,1.93972374,5.77
29514,8.19999201,-46.64436989,5.77
85164,23.8242988,1.07619547,5.77
8973,2.74249199,15.31189952,5.78
78425,21.85950987,19.82664938,5.78
17733,5.36210043,8.42856342,5.78
24665,7.03819177,15.33606893,5.78
73621,20.56523212,46.69386159,5.78
55909,15.83530853,-53.20967534,5.78
28006,7.82805443,-66.19597303,5.78
65913,18.641865399999997,-23.5048456,5.78
28785,8.02242985,59.04731836,5.78
24906,7.09416694,9.18583678,5.78
56286,15.955925699999998,-36.1853138,5.78
56190,15.92567253,-60.17747419,5.78
62924,17.85985326,-60.16401809,5.78
62303,17.68784213,-46.92181116,5.78
45162,12.60029835,-39.86944684,5.78
57224,16.22299994,-55.54084556,5.78
252,0.07215592,-16.52888969,5.78
789,0.22209681,-84.99402068,5.78
21074,6.19349404,48.71112468,5.78
74933,20.91329232,-17.92285285,5.78
10452,3.20395516,27.25701296,5.78
5630,1.7221493000000003,60.55137091,5.78
14903,4.53384527,53.91084467,5.78
27965,7.82026279,-60.28402896,5.78
33382,9.19260805,-46.58392947,5.78
85450,23.91295756,0.10934429,5.78
21126,6.20559166,32.69338941,5.78
2022,0.60759498,60.32621728,5.78
44808,12.49838726,-56.52496942,5.78
22743,6.587730400000001,0.89022204,5.78
37121,10.22445671,-51.75580487,5.78
76984,21.45412074,-21.19612774,5.78
15543,4.73481056,-8.50357425,5.78
21955,6.40385537,-60.28139797,5.78
79581,22.17707231,11.6246717,5.78
59537,16.91625146,-41.15085448,5.78
18000,5.43328417,-19.69535296,5.78
67793,19.11065579,24.25075812,5.78
26549,7.48470035,-31.45622952,5.78
12668,3.86492121,34.3591292,5.78
19438,5.78115401,9.52249963,5.78
6112,1.88113545,-16.92912351,5.78
5890,1.81157743,32.68948705,5.78
52283,14.76833257,15.13174102,5.78
46989,13.18581695,-42.23282785,5.78
52767,14.90636277,-11.89833043,5.78
25598,7.26094893,7.97773709,5.78
14258,4.3494532,-81.58022679,5.78
26921,7.57634042,-27.01244868,5.78
61680,17.51304716,86.96802383,5.78
80441,22.41955326,-70.4314706,5.78
27221,7.64552896,-36.49684165,5.78
32252,8.89685248,-60.35393124,5.78
15231,4.63593787,16.03338888,5.78
23844,6.84717193,-0.54042726,5.78
11152,3.4082442000000004,33.53601771,5.78
8527,2.61628357,-34.57734519,5.78
43407,12.08742742,76.90595813,5.78
80664,22.48616958,26.76320924,5.79
56634,16.05537745,36.63181986,5.79
68232,19.2204638,-25.90676384,5.79
1206,0.34598296,32.91122853,5.79
77487,21.58822953,-3.98329291,5.79
7340,2.26275994,25.78309877,5.79
44457,12.39577394,-38.91135056,5.79
35852,9.85334264,-59.42567316,5.79
33992,9.36202785,56.6992485,5.79
20669,6.10153657,-29.75852227,5.79
70945,19.91340074,36.99565531,5.79
8475,2.60106457,6.88336423,5.79
59798,16.99277282,-69.26813178,5.79
38142,10.50179443,38.925143,5.79
16184,4.930598900000001,15.04030639,5.79
26295,7.42368706,-25.2177645,5.79
33852,9.32586432,-15.83453443,5.79
18578,5.57910622,-73.74136684,5.79
48609,13.66966724,-64.57655426,5.79
10671,3.26332572,57.14062522,5.79
38918,10.72869915,57.19932851,5.79
80372,22.40190795,-4.83700102,5.79
82675,23.06656379,-41.47903194,5.79
40390,11.16482816,-32.36745668,5.79
40620,11.23383522,8.06095499,5.79
65693,18.58683042,18.20339202,5.79
32199,8.880005699999998,-38.72413106,5.79
27456,7.697741199999999,13.48051383,5.79
26278,7.41901036,-13.75197556,5.79
11641,3.55972843,39.89959026,5.79
16320,4.96927121,25.05052129,5.79
46887,13.15345066,10.02246786,5.79
19649,5.83407686,9.87122224,5.79
26468,7.46435072,-11.55686168,5.79
31070,8.59778884,-50.96967696,5.79
46408,12.99431817,-3.81194179,5.79
58032,16.47068268,-37.17981606,5.79
79413,22.13064796,21.70309155,5.79
12315,3.76689324,67.20188088,5.79
14979,4.55947216,-62.82363051,5.79
31740,8.76534296,-79.50457035,5.79
79056,22.03071612,52.88224628,5.79
4977,1.52868099,-30.28292502,5.79
82073,22.89448854,44.74920148,5.79
55208,15.6300163,-23.14151509,5.79
8712,2.67013991,-9.45268375,5.79
23159,6.68484585,0.4953354,5.79
63967,18.1304192,26.09726716,5.79
74027,20.67571097,-16.12435941,5.79
16303,4.96351265,23.94858492,5.79
69271,19.48360792,1.95052861,5.79
21584,6.31638259,-20.92562047,5.79
79979,22.28127782,-9.04003734,5.8
308,0.08503682,61.31396468,5.8
44067,12.29154507,53.19144123,5.8
9698,2.96807643,20.66881016,5.8
26264,7.41585522,51.88734396,5.8
82059,22.89130309,-11.61651887,5.8
24998,7.11863497,-40.8932956,5.8
39267,10.83834982,-8.89772694,5.8
2978,0.90978333,19.18843611,5.8
41809,11.60498358,27.78130214,5.8
20631,6.09088025,-35.51368651,5.8
16927,5.13894108,-8.66527389,5.8
41294,11.44647356,-53.15995577,5.8
30954,8.56712143,-2.15160482,5.8
36891,10.15838877,-68.68283264,5.8
52511,14.8328851,28.61583341,5.8
12769,3.89533125,57.97536931,5.8
2502,0.76262055,-47.55217573,5.8
85896,1.6627536667126999,-56.1949725147739,5.8
26116,7.38112846,55.28146955,5.8
71584,20.06846253,17.07116105,5.8
25485,7.236353,-3.90175914,5.8
57405,16.27910321,29.1503022,5.8
30057,8.33914792,20.74783186,5.8
61900,17.57685855,9.58672378,5.8
9137,2.79656517,81.44866603,5.8
32720,9.0127075,-60.96384715,5.8
24149,6.91742728,-20.40485094,5.8
27614,7.73603982,-36.06271326,5.8
13712,4.19338206,-20.35627812,5.8
28495,7.94985247,15.79038246,5.8
55462,15.6985439,18.46389861,5.8
79479,22.14971962,-18.51957349,5.8
18222,5.48991712,-3.44637074,5.8
41205,11.41638522,11.43030968,5.8
8564,2.62666855,65.74535775,5.8
66630,18.82424488,-45.81023948,5.8
32573,8.9788291,-16.13324587,5.8
52284,14.76854233,-23.15286204,5.8
127,0.03601251,27.08448905,5.8
71350,20.01342323,-45.1129325,5.8
3888,1.18619138,37.72413814,5.8
37438,10.31059959,-56.11067508,5.8
81113,22.62023971,75.3717918,5.8
35223,9.68391749,-57.25944118,5.8
35552,9.76945579,6.70861426,5.8
76590,21.35133348,7.3545461,5.81
68834,19.37264162,-0.25227829,5.81
17511,5.303681299999999,73.26813649,5.81
62346,17.69945511,72.15757591,5.81
64573,18.28656366,-17.37385188,5.81
9941,3.04884491,-46.97504226,5.81
72238,20.22432478,60.6404332,5.81
56023,15.871272699999999,55.82658167,5.81
7591,2.33173519,-55.94484169,5.81
71737,20.10378856,53.16506746,5.81
25661,7.2755158,-38.31894033,5.81
8499,2.60975102,7.73007761,5.81
11474,3.51435624,-66.4897181,5.81
7746,2.38065612,41.39653472,5.81
84539,23.62556421,44.42903532,5.81
20202,5.97709907,-44.03458558,5.81
47398,13.30769651,34.09829261,5.81
47624,13.37119161,-52.18295165,5.81
65111,18.43299211,29.82898959,5.81
37346,10.28744461,23.10645604,5.81
39821,10.99984135,-43.80713489,5.81
85726,23.99148162,33.72413297,5.81
12464,3.80992305,-20.90293608,5.81
48929,13.76026046,-26.11598461,5.81
14381,4.38490582,-24.89211883,5.81
18868,5.64542408,-40.70735801,5.81
48531,13.64503498,-29.56067984,5.81
23488,6.76492257,-52.40971351,5.81
83577,23.33121699,42.07803394,5.81
82862,23.12077961,-50.68662467,5.81
3848,1.17206928,25.45803989,5.81
54813,15.51121876,-16.60945806,5.82
53566,15.14321247,25.10863675,5.82
12532,3.82683922,63.29710438,5.82
41117,11.38560147,-56.77936853,5.82
72719,20.33927682,17.79300261,5.82
27964,7.82024067,-46.85774089,5.82
81761,22.80307415,37.41684226,5.82
15945,4.85783297,-34.906232,5.82
54993,15.56714928,-40.06634857,5.82
61310,17.41167781,-21.44141348,5.82
63236,17.93844528,0.67035571,5.82
56489,16.01421079,4.42718026,5.82
11810,3.61314132,0.58815498,5.82
66727,18.84958473,-9.77410171,5.82
22533,6.54088967,32.45494059,5.82
4944,1.52042181,70.2647886,5.82
49559,13.93885926,-46.59272882,5.82
66343,18.74711198,-25.01086335,5.82
9699,2.96824664,-23.60613828,5.82
47325,13.28720083,-43.97944198,5.82
22148,6.4511487999999995,-58.00210529,5.82
84309,23.55542932,-77.38533173,5.82
69264,19.48252154,24.76868131,5.82
81067,22.60985261,-31.66369314,5.82
66011,18.66677785,-7.79070788,5.82
66381,18.75787663,5.50012301,5.82
22449,6.5203048,-35.25886111,5.82
20747,6.11768569,-34.31202171,5.82
43936,12.24988397,-20.84423329,5.82
30643,8.4854369,-44.16043155,5.82
82091,22.90191966,40.37683633,5.82
11455,3.51025893,48.10365477,5.82
55240,15.63784501,-21.01615303,5.82
47818,13.43556201,72.39149824,5.82
44540,12.4175621,56.77785826,5.82
67584,19.05895527,1.81893472,5.82
49409,13.89923525,-47.12815361,5.83
79141,22.05528392,11.38655605,5.83
33800,9.31176703,-51.5606599,5.83
58453,16.60311441,46.61332505,5.83
2324,0.70095437,66.14761311,5.83
33714,9.28548114,-14.57405765,5.83
75039,20.94039999,50.72864966,5.83
58581,16.64063924,-43.39837584,5.83
5960,1.83571674,22.2753566,5.83
51262,14.45341651,-46.1340642,5.83
26087,7.37372137,-5.98280807,5.83
70479,19.79104896,38.40761671,5.83
61723,17.52429809,-80.85902834,5.83
57812,16.40300756,6.94817146,5.83
41427,11.48463987,61.77778557,5.83
72554,20.30194167,40.73209817,5.83
53211,15.03510528,-28.06052808,5.83
18754,5.6191217,26.92452823,5.83
21222,6.23173457,-3.74142288,5.83
75360,21.03583234,56.66961137,5.83
80525,22.44512396,78.78594317,5.83
63968,18.13043402,26.10122114,5.83
28905,8.05115829,-32.46357097,5.83
29448,8.18633462,-48.46200365,5.83
26892,7.57108168,3.37173632,5.83
76026,21.2037967,-40.2688284,5.83
76395,21.30307388,-4.51951158,5.83
45825,12.81092684,60.31989667,5.83
21067,6.192307,24.42037914,5.83
83021,23.16601132,-42.86116912,5.83
21266,6.24352962,-4.56846315,5.83
42888,11.93289102,56.59856271,5.83
36141,9.94318612,-33.41854978,5.83
61437,17.44562285,48.26007218,5.83
9176,2.80890642,18.28387012,5.83
3515,1.0720969,61.58024409,5.83
51855,14.63755697,54.02338576,5.83
66989,18.91310259,48.85972353,5.84
62985,17.87215547,-34.41683044,5.84
45436,12.68973471,-46.14572729,5.84
58773,16.69597086,-33.14562113,5.84
6989,2.15259206,-43.51647088,5.84
8281,2.54796056,34.54245642,5.84
59491,16.90748371,-42.4788755,5.84
606,0.17190257,-5.24851713,5.84
25523,7.24498461,24.88520186,5.84
41812,11.60621692,-61.05243721,5.84
16904,5.13206523,21.70483596,5.84
55259,15.64283343,50.42335207,5.84
16359,4.98082977,-82.47052255,5.84
4539,1.39193557,-30.94550599,5.84
56303,15.96124154,-20.98302564,5.84
26817,7.552716,-24.71078019,5.84
47187,13.24537866,-48.95680509,5.84
8597,2.63849879,-30.19388274,5.84
78657,21.92527528,65.32081194,5.84
81637,22.76947368,44.54597654,5.84
51489,14.52121835,-67.71705401,5.84
68810,19.36412019,-18.30816237,5.84
6356,1.9621487000000002,27.8045238,5.84
13629,4.16672884,86.62635165,5.84
53871,15.23147826,-26.19355939,5.84
25319,7.194891900000001,-20.88311563,5.84
10751,3.29072278,-47.7517377,5.84
69220,19.47244353,2.9300672,5.84
65954,18.65396416,-47.90980354,5.84
9895,3.0322481,-9.96139327,5.84
81206,22.64794946,19.52249181,5.84
77087,21.48326586,22.179404,5.84
63850,18.10205582,-8.32391503,5.84
72169,20.20715424,-12.61702214,5.84
38673,10.65216541,37.9101113,5.84
47166,13.23815458,-78.44744492,5.84
631,0.17854038,-12.57980381,5.84
37310,10.27828876,25.37069774,5.84
61821,17.55205196,-41.17305756,5.84
69104,19.44130185,19.89161003,5.84
50735,14.29123406,15.26336094,5.84
46232,12.93823391,54.09948306,5.84
15826,4.82196093,32.58826794,5.84
8885,2.71651871,53.5261822,5.85
83187,23.22403012,11.06501583,5.85
81100,22.61633886,-40.59086511,5.85
13033,3.98122812,-5.46952376,5.85
68161,19.20144876,49.85423807,5.85
55195,15.62556739,54.50878294,5.85
43855,12.22388735,10.26236039,5.85
52788,14.91053351,-33.30056091,5.85
53569,15.14422599,-42.86786973,5.85
33581,9.24921275,-37.60236629,5.85
65936,18.6481798,-21.05150199,5.85
32835,9.04578414,7.29826333,5.85
24244,6.94223899,46.27398621,5.85
25363,7.20732997,24.12870291,5.85
82463,23.01191597,3.01200821,5.85
85326,23.8750134,-14.251207,5.85
36131,9.94056288,8.93310774,5.85
14237,4.34523107,-7.59249081,5.85
39227,10.82346012,-59.32377833,5.85
33524,9.23561939,-44.14585354,5.85
15241,4.6377329000000005,20.68474222,5.85
48687,13.69161582,64.82243969,5.85
42658,11.86156022,-30.83409571,5.85
55787,15.7938649,55.37661523,5.85
39242,10.82874523,-9.85262893,5.85
68931,19.39902462,43.3882371,5.85
57105,16.18826874,-41.11949816,5.86
